model_num,test_acc,test_loss,train_acc,train_loss,g_gap,mqBE_L1,mqBE_L2,mqBE_L3,mqBE_L4,mqBE_L5,mqAE_L1,mqAE_L2,mqAE_L3,mqAE_L4,mqAE_L5,erBE_L1,erBE_L2,erBE_L3,erBE_L4,erBE_L5,erAE_L1,erAE_L2,erAE_L3,erAE_L4,erAE_L5
26618,0.9235,0.2788455580711365,0.9976600000000001,0.014520341576337815,-0.07416000000000011,0.47950964355096914,0.5178415933658831,0.44712448652686626,0.43793525927680393,0.41784616418067166,0.24930416874277644,0.2677208256668451,0.23687960020560872,0.2300287222759385,0.22411748446798405,3.561648,3.6264322958457407,3.453238002738125,3.7982835723467523,3.7768660232456037,2.4255319,2.5031380279084736,2.322740320035924,2.5777571650090163,2.5211636671415443
2662,0.9011,0.32286001524925234,0.97536,0.08013938636660575,-0.07426000000000002,0.6263136153986613,0.6661201650014872,0.5828410617031458,0.5113405441570954,0.47289392377889605,0.6090515602949316,0.8181965273432072,0.4051931826965184,0.41404975427380486,0.2665917095628888,2.866527,2.990379839444844,2.7196992320898654,3.4375893788538208,3.371186970357613,1.5092998,1.6987384304243918,1.3191687639418512,1.813171908503673,1.619978537864405
26622,0.9279999999999999,0.25731605772972105,0.99878,0.01037169567644596,-0.07078000000000002,0.4592384223946763,0.5002111285301587,0.4216744789001016,0.42426216176238224,0.39907909605666386,0.23674593816788309,0.27463993501519857,0.21614109980986132,0.21303284472058098,0.20423552558094338,3.6712527,3.7278189993120634,3.5664300091945034,3.843169156196115,3.8294128220726487,2.5972755,2.647019978639229,2.5259792631193108,2.6680101864005246,2.635119055714295
26623,0.9279999999999999,0.2653819944381714,0.99884,0.010011107659935951,-0.07084000000000003,0.4671508578048037,0.5091680916347906,0.4300815354397539,0.430236126162923,0.4056687109380788,0.2290215485297177,0.2519864849696289,0.2145801357297546,0.21048825932108106,0.20351072053748612,3.7021344,3.759000687494237,3.59628216136047,3.877059708306956,3.863988175732537,2.6224387,2.6702421107868544,2.5513097481235123,2.7024157137459426,2.673603997640454
26645,0.9075,0.3070664547920227,0.98378,0.05955681754589081,-0.07628,0.5964953313540509,0.658669005989447,0.534021044273627,0.46081569704800124,0.42750810910256365,0.4954743767204962,0.7276551644309327,0.32697118700472744,0.3606841111778728,0.25934253480975256,3.1512997,3.253528920175864,3.0115880946581055,3.5651631825715513,3.5279011099215127,2.2078967,2.3509787487369866,2.0214419086072146,2.4183158324019907,2.277256917416159
2666,0.8981,0.33289844064712526,0.96174,0.11633101586103439,-0.06364000000000004,0.6534797195420985,0.6853077844478456,0.6204738601266502,0.570698396852497,0.5438760884635996,0.6981074010543946,0.876507373394279,0.5172986029251947,0.5326825914446537,0.3706852599464502,2.7644882,2.882306843520598,2.627467796322166,3.3117344118419445,3.23467115558562,1.4347426,1.5815922392633484,1.2814783917744799,1.5590081123205333,1.4043910893702871
26677,0.9136,0.28996860342025754,0.98866,0.04385173065781593,-0.07506,0.5501539087448246,0.6116382577680388,0.49066179306138286,0.4348186867099326,0.40606231762271644,0.39065890891150046,0.551112852795631,0.2908848601851368,0.2611180469751814,0.23092235378043494,3.2667117,3.376464599389264,3.111276876002968,3.6752984473298524,3.6423643677135895,2.1852686,2.341677548229052,1.9598957610249323,2.387232829958706,2.229185109542166
26688,0.8926000000000001,0.3768838569164276,0.9727,0.09177343753814697,-0.08009999999999991,0.6304191937613638,0.6702562009103409,0.5850672963975806,0.4947022032993546,0.46127500754378814,0.6648323121479769,0.8677225512385993,0.4653884189644062,0.41045084398913634,0.2960852191047079,2.8779664,3.0037506148908992,2.7311316024431425,3.4750746870625457,3.406457033130456,1.9320481,2.122383063774362,1.7122568926095736,2.324267940409877,2.1425597166403354
26691,0.9037999999999999,0.3244365518569946,0.97878,0.07204504392743111,-0.07498000000000005,0.5788568192128578,0.6384868257972275,0.5262964616044044,0.46238005851505687,0.43485560358963826,0.5493230522233915,0.7418833608311624,0.3825472227658543,0.38509984762508054,0.2803349430855911,3.0623546,3.1625949205384902,2.931312694247394,3.497514671337549,3.450757718651525,1.9673604,2.1559847777607004,1.736113871887199,2.2983379212653365,2.0977635733191957
26711,0.9165000000000001,0.28511682395935056,0.9918600000000001,0.03707688199520111,-0.07536000000000001,0.5395867283047722,0.5940965585775582,0.48347498476087314,0.43047341405935585,0.39281747038364717,0.4216086593128363,0.598235581621502,0.30102071434200073,0.2865280365471266,0.22498788238995387,3.3217595,3.3908088695831506,3.2174943418587185,3.6191663451237175,3.5919785853028623,2.0158713,2.2183408737182617,1.7632786731419479,2.3286643038257475,2.1413391002863964
26722,0.914,0.30158947525024415,0.98568,0.05175846783638,-0.07167999999999992,0.5856383150384741,0.62993027572368,0.5408572455374576,0.49672715732506817,0.4653518254976402,0.36209431460759034,0.4870135004039993,0.2858254920065455,0.27976715951783554,0.23913113470066347,3.2791762,3.3449734918727425,3.179753048956788,3.5538821750587517,3.526293003904779,1.858276,2.056001884704239,1.6267301835941088,2.144094331511136,1.924220483115452
26734,0.9225,0.27610200552940367,0.99436,0.02904741146326065,-0.07186000000000008,0.5211259137362265,0.5750782681581011,0.4730413609066417,0.44075612701548933,0.4113615180931375,0.2872191337577138,0.37145628145586324,0.2433890656978509,0.22559720378476106,0.20892246472401252,3.4007194,3.4690105350325737,3.293623706393702,3.657826669487411,3.6355262255410414,2.0646844,2.2365572655506942,1.8410308339280759,2.32668740002077,2.1712345688620993
26749,0.9235,0.2710602972984314,0.99382,0.027475650775432587,-0.0703200000000001,0.5170834127925004,0.5672131789625133,0.4712777152404061,0.4491989672417919,0.4205499089342328,0.37156392798134025,0.5429427686217818,0.2643008559702288,0.25522782676863126,0.2110192223777801,3.4215157,3.4938964746534915,3.3095144645821435,3.7025392836824977,3.6768852776906553,2.1359034,2.297778924306234,1.924229244878604,2.356279601019584,2.215683874643735
26757,0.9097,0.3192752229690552,0.9848600000000001,0.05437849513292312,-0.07516000000000006,0.6096033062881068,0.679016580019438,0.542635603076131,0.4713921029245459,0.4368351266191502,0.42444588902630415,0.6015193730716966,0.3079323722595322,0.32615436038613765,0.25093510627966603,3.2153745,3.307085607064939,3.0846110791689214,3.580947720987998,3.548350841293952,2.098522,2.27589067233227,1.854756915290791,2.344000054160934,2.141269067121232
26768,0.9083,0.3229367265224457,0.9826,0.060164717656373976,-0.07430000000000007,0.6124547227711925,0.6482787049531239,0.5709017114437226,0.5143222971231538,0.4776594173787585,0.5592165331507902,0.7447997632334249,0.40975333754119375,0.35906530168550127,0.2925546214973553,3.1220756,3.2122561205447453,2.997099206517373,3.4999486151195707,3.461404427957435,1.7245142,1.9795757715704725,1.450014305375203,2.0840169098574903,1.8019251734626378
26769,0.9105,0.3151326199054718,0.98386,0.0564990233206749,-0.07335999999999998,0.5995939930111863,0.6367507359280495,0.5586987810055635,0.5109938585513147,0.47478277897179727,0.5466505052890713,0.7273692832586022,0.4031928674094935,0.42030157308774074,0.31629057464887983,3.225727,3.2880707937608697,3.131814086380048,3.49761804262797,3.468794599128785,1.8793061,2.0911242442907074,1.620440441810404,2.214231063973718,1.977796813083099
26773,0.9198999999999999,0.2817576825618744,0.9899,0.03969264404773712,-0.07,0.5617914998940804,0.6088518599236178,0.5123175845850929,0.47170156729414053,0.43583304897860026,0.32916097780858544,0.4410256081367802,0.26841193812815906,0.2775076815256103,0.23722261556373342,3.3779023,3.431603667611013,3.2871789000903093,3.5835818738788947,3.565467364437888,1.9661582,2.1457689686306067,1.7618204376421367,2.218958730982126,2.033184742243551
26775,0.9173,0.2845800673007965,0.9931,0.032243560216426846,-0.07579999999999998,0.5498135112608413,0.6011853579591512,0.4950447044800977,0.44916220423754094,0.409648914498058,0.3007829488035275,0.3902633452864106,0.25255664964062363,0.27751778290257617,0.22680215564813783,3.4136777,3.4704351909150883,3.3188117901562952,3.6421746017004253,3.622713450166661,2.0273938,2.219902548503826,1.786727846847224,2.342120121300586,2.1494589624131435
26777,0.9109999999999999,0.3060407835960388,0.9861,0.050900004653930665,-0.07510000000000006,0.5779507435944347,0.6187618287986427,0.5372979000757541,0.4975753268288891,0.4656492605316378,0.45521652719945144,0.61222985733063,0.34814247014795313,0.35943853059154074,0.28805551545172087,3.2646897,3.327323621948068,3.168752957993229,3.5256184276422546,3.499090344023642,1.856375,2.0607377688090005,1.6183412624190514,2.161159973773431,1.9279568103277347
26786,0.9159999999999999,0.29916901240348814,0.9899,0.04036778592824936,-0.07390000000000001,0.5605912483311007,0.5975262568980348,0.5256373540683389,0.49975992709310557,0.4735601687517334,0.34085744198057727,0.4639304538740988,0.2761438238106339,0.28993413054563455,0.24881451514545036,3.3610847,3.4169542001789583,3.2691091057553328,3.5754514067686864,3.554694618407505,1.8780465,2.053931710993543,1.674783802111721,2.1223514663376135,1.9315674727896435
26800,0.9128000000000001,0.30543312401771544,0.9867,0.0513795530796051,-0.07390000000000001,0.5666419816693419,0.6157740755088431,0.5163548825604398,0.4571904076773653,0.4240526011597227,0.44565742728151836,0.5843091581095233,0.3425360318067719,0.284267440668749,0.24894068801302163,3.2342792,3.330902753195672,3.0956767249489365,3.616671086474754,3.583906228579159,1.8184471,2.0331985777020503,1.5773535884180447,2.195485556554451,1.9920089538066765
26814,0.9226000000000001,0.2714344285488129,0.99598,0.02242276889562607,-0.07337999999999995,0.5197144483641418,0.5744782543778306,0.46723757786492004,0.44793915874866036,0.41383087045972944,0.27201160909119343,0.34537140817092127,0.23216175651260337,0.22739129944221104,0.20603994019636443,3.5324662,3.5906569670195236,3.4320686790904507,3.7409315716373466,3.7234015561883997,2.1857343,2.329918238713092,2.0006250935492242,2.3933304972987357,2.262953235046625
26817,0.9009999999999999,0.34213276267051695,0.9829000000000001,0.057722907438278195,-0.08190000000000013,0.6401593143137984,0.6980929632526777,0.5793785966660085,0.5106759867703996,0.46981829994097624,0.4090499057128844,0.5603245695450292,0.31582461096273146,0.3137821717352449,0.26292205450881073,3.116542,3.211165914995361,2.9886731408215628,3.518007848440063,3.4781075590550783,2.0129433,2.1735108790533326,1.8084721385706657,2.2806002477903666,2.1084416468644
2682,0.9022,0.31756754531860354,0.9704,0.094602452044487,-0.06820000000000008,0.6217452548967184,0.6574793051681943,0.5857290485244,0.540203700897393,0.5155998055267637,0.6467397823198276,0.8370727130539148,0.4594688474236188,0.38563755074290723,0.28007191523163005,2.7983363,2.932245495561551,2.6465089620005307,3.4544594442867185,3.363218848298665,1.4611677,1.579171999315236,1.3374349450143102,1.5788692769251371,1.4567769514433249
26821,0.9124,0.31473514280319215,0.98788,0.0455289675116539,-0.07548000000000002,0.6133716771279738,0.6977894515856056,0.5325576767975034,0.46733440426857387,0.4268018253081707,0.3239842115345815,0.42416176974244163,0.265398583905143,0.25348542561470433,0.22925732970621449,3.2680366,3.357149112521506,3.1369651214818384,3.6036094455529524,3.576269752256114,2.1482801,2.289281249584122,1.9677438222214543,2.311832868642929,2.1506078354709355
26823,0.9154000000000001,0.3085382435321808,0.9898,0.03982596488416195,-0.07439999999999998,0.5919501966414967,0.672838661992738,0.5134455763044516,0.44367165002005887,0.40405901474251193,0.3077388962791504,0.4021092034192165,0.2547907207716594,0.23436953314501832,0.2134000228187215,3.298085,3.3915757831964517,3.1609083326986926,3.6556063032387796,3.626938507977353,2.1818693,2.342956860860189,1.9642532621787696,2.4319583972792453,2.2834405404207216
26827,0.9128000000000001,0.3151759544372559,0.98926,0.041584464024305344,-0.07646000000000001,0.5633651630293233,0.6176362235379579,0.5110639899518087,0.4792650764469518,0.4427720731499062,0.33380907175663915,0.4251681477225729,0.2809388869263215,0.2764210103364453,0.2480003029202958,3.303006,3.36256937928197,3.208622351052373,3.5362366723296743,3.5136069470416427,1.9691226,2.1503798976200086,1.7535033920932097,2.200241340157746,1.9898522207704155
26831,0.9190999999999999,0.2841612736225128,0.99324,0.030578534404039383,-0.07414000000000001,0.5556566157804493,0.6178994885121182,0.49561824672392324,0.4479722622025961,0.41093460594790227,0.3365789284355715,0.4669927680103884,0.2637039176061486,0.29117119938958713,0.23023009935528352,3.4070525,3.4700615354031417,3.3053640852343182,3.65636650336841,3.6352731387773716,2.1858258,2.3264799983798645,2.011249569718412,2.3989352459556486,2.2565654783124423
2684,0.9007,0.3223121834754944,0.9787,0.0712486782360077,-0.07800000000000011,0.6084153299715436,0.6421939670329361,0.5737635489195083,0.5434819534938357,0.5164708875374375,0.5415496067734697,0.7404046912622678,0.3769728460781317,0.31030627216211326,0.23665600469453366,2.8656878,3.0090523613800193,2.6987089477918094,3.519363031287118,3.4363581679514614,1.61199,1.7377931258297852,1.4745992967380126,1.7930458568609677,1.6652850840477789
26840,0.9104000000000001,0.3190463053703308,0.9869199999999999,0.049391868205070494,-0.07651999999999987,0.5753200818014796,0.6150158492623713,0.533395988321718,0.4903821632145647,0.4568431227247619,0.4466622645490938,0.5876923417732879,0.3440271014840768,0.31811146235899285,0.2670386123331126,3.212403,3.302582439910471,3.0809201233081573,3.55139431740978,3.5208225123450787,1.7552689,1.9722394590596481,1.5218153628828024,2.1347715788618387,1.9188488814279958
26856,0.9155,0.3012425055503845,0.99004,0.03905733083486557,-0.07454000000000008,0.5693569845714205,0.6173691726987156,0.5217561500098103,0.4809468175507303,0.44706964720795683,0.3910128472380136,0.5109576630607923,0.3146340741706679,0.2787843894406727,0.2514609491875011,3.2668958,3.360473410106806,3.12879426146713,3.6091524471510326,3.5806865033455577,1.887973,2.067029000356936,1.6884010409108854,2.191679968396182,2.0107806896151565
26888,0.9054000000000001,0.3477889226913452,0.98736,0.04801619018137455,-0.08195999999999998,0.5518011052805558,0.5943269217389084,0.5127261347396252,0.4864827156642507,0.4554195633383997,0.47266271175990066,0.6524562300449691,0.3452111725689957,0.30451278328501613,0.2523459951797224,3.133566,3.2473348035012313,2.9777161522456157,3.5674493795883464,3.5223806228202275,2.0496457,2.1784669491163386,1.9120978982614687,2.307456011738914,2.1794010405124626
26902,0.9185,0.27995110182762145,0.99518,0.023919538846611976,-0.07668000000000007,0.5602338192622212,0.6073340015159223,0.5136780217004492,0.48507213041426145,0.45275795010624587,0.3098454303515649,0.43580905928963515,0.246508817470849,0.2828270816664506,0.2274676768003151,3.5095952,3.561529027050712,3.415789528449162,3.685206520404749,3.6722224991425234,2.1591823,2.2818816944618145,2.0054260968197792,2.3182734576842297,2.200039219130585
26906,0.9181,0.292539119052887,0.9918600000000001,0.03285710167169571,-0.07376000000000005,0.5353011805778847,0.5742138334886279,0.4981530347400783,0.4833155572475948,0.4542909125774273,0.2689469101208083,0.29306808469620055,0.2525349503588795,0.24656678342519991,0.2377386759597673,3.420161,3.4729189897822326,3.328503226270461,3.601097468348289,3.584962163447341,1.9864699,2.1281433575270614,1.8212984402333021,2.1642244913841244,2.011405978854247
26920,0.919,0.30867302026748655,0.99196,0.0350504205429554,-0.07295999999999993,0.54218686035113,0.5875044998678218,0.49693878924530993,0.46471411602307827,0.43166034669330616,0.3884737030331106,0.5360229968066543,0.302452788470657,0.26366655352608087,0.2405051907583435,3.3051872,3.3999533267528386,3.163117118400098,3.637755510313235,3.6115605374098974,2.0295258,2.1782905013732803,1.8474690637136286,2.293152237965313,2.173854493102895
26934,0.9274,0.26829283866882325,0.9974200000000001,0.015731952658891678,-0.0700200000000001,0.5149090188972393,0.5656953339115603,0.4665167768943969,0.46454477269431266,0.42900522934242297,0.2382272755958054,0.2655465018601017,0.22017564780676688,0.21927057048188717,0.20929027881120407,3.616164,3.6655126212461484,3.5213133880836716,3.7560483382010337,3.746612043095395,2.387898,2.464854472372927,2.2900685520215673,2.4803240061299383,2.4119707801108663
26944,0.9107,0.3273309373378754,0.9924599999999999,0.03115078662633896,-0.08176000000000001,0.608650218836269,0.6613036746991382,0.5469028035867362,0.4902438152850873,0.4432416712597845,0.411637992138864,0.6055426469057545,0.2928640010888629,0.2533003723130047,0.22371093768095662,3.0815105,3.212205153812284,2.913097160151403,3.6018580892396415,3.554531513718724,2.1276615,2.2739360496647767,1.9349414384028953,2.347431537193087,2.2158260082172463
26973,0.9218000000000001,0.287318074798584,0.99564,0.0208792637360096,-0.07383999999999986,0.5289240615039694,0.5809253228820002,0.47797463806270046,0.4718982444905564,0.43414373543489637,0.25970551519947893,0.2939023613648287,0.23702929304232714,0.23960593195673216,0.22520858224350948,3.5470014,3.5953076059619993,3.4555126822490236,3.6888722313774958,3.6789813558194675,2.2832274,2.3873188425959286,2.145791981769785,2.4006616211159955,2.2971683770656472
26983,0.9261,0.266213916683197,0.99752,0.01592653555363417,-0.07141999999999996,0.5007277538993204,0.5503504131314364,0.4496058032029526,0.44420315157781043,0.40415085563979525,0.2421988376363715,0.27259309541667376,0.22302563801736353,0.2201304097224795,0.2091530906137521,3.606258,3.655073488440636,3.51163176396259,3.743617975328075,3.734733123820014,2.43932,2.5076431553218828,2.353296114950765,2.5258189141450815,2.4677849461898815
26985,0.9254000000000001,0.28135930180549623,0.9949800000000001,0.023384765137434007,-0.06957999999999999,0.5072797652212191,0.5470633581539268,0.4735070006519176,0.4541477906166174,0.4317588110803733,0.27207848465800577,0.2941641499548137,0.25550797195510044,0.24378756499786583,0.2356535413835691,3.449871,3.5158673584402886,3.3422941139660627,3.682669795704906,3.6633791619607807,2.2078896,2.315313254080079,2.0680520480539166,2.393241619390242,2.3026196037072517
26992,0.9218999999999999,0.28713697175979613,0.99464,0.02568856929272413,-0.07274000000000001,0.5336498969857205,0.5798357330090445,0.4843863304755361,0.4613264825079207,0.4229589068939553,0.34006518158968235,0.4241675703080991,0.2889970814964436,0.2527771647460486,0.23690619750896047,3.353541,3.453341431373004,3.203101965607739,3.6969528987314355,3.670902334275448,2.1014965,2.260280780769067,1.8896280594529382,2.4158512314012945,2.31071762583457
27008,0.9117000000000001,0.3379246601104736,0.99488,0.024496590181589128,-0.08317999999999998,0.588588702047403,0.6397354428489688,0.5294850735765346,0.4616805630674148,0.4214998446899024,0.5250594450278062,0.754621890085012,0.34583795396065825,0.277956291631886,0.23379338151944543,3.1023867,3.236221341620084,2.9299633653510493,3.636542066177493,3.5890117332954126,2.248601,2.378575308493712,2.06386938744164,2.439732479577881,2.3471873184808953
27032,0.9177,0.30854411578178403,0.9938800000000001,0.02593580019950867,-0.0761800000000001,0.5293479033101396,0.5700779257260613,0.4910634006854985,0.4593422991409723,0.43482842158844337,0.30181053826254634,0.34250555392661164,0.2697492080328895,0.23920386867986443,0.2278077136207271,3.3174198,3.4174008376391627,3.170583531716051,3.683604047871467,3.652955340939803,2.0498939,2.2061866362364673,1.8522134970286916,2.3455782684955424,2.2308542455090503
27041,0.9235,0.28888810195922854,0.99588,0.021170900163650513,-0.07238,0.528218994262952,0.5676552373684294,0.4920510217086627,0.47129245881232273,0.44625178391009324,0.2820552487052145,0.30689351051789293,0.26327332098291933,0.24607651369898362,0.23752240544498626,3.4571838,3.523980719407115,3.348894152686067,3.699801675301181,3.6792712186162153,2.2134328,2.315006398161269,2.0913092780320657,2.395789317990941,2.3072496946834455
27046,0.9288,0.26979650735855104,0.9976,0.015714162930846213,-0.0688000000000001,0.49884391731367783,0.5463957922750031,0.4530202056023045,0.45038341356333905,0.41735112839033733,0.2273343233651292,0.2566371163289061,0.2102190222599778,0.20868426391137962,0.20054618303215707,3.6207976,3.670693133259238,3.524761825098017,3.758654812091902,3.748986332159684,2.4024246,2.481045155699899,2.2996677535866143,2.4785779127189227,2.404750423822436
27053,0.9279999999999999,0.27565997309684753,0.9976,0.014580039176344872,-0.06960000000000008,0.4929450902417184,0.5297461093445666,0.4587437294409395,0.4570740748429953,0.4330014388080494,0.23973012371589153,0.269600654511292,0.22266987081248218,0.22166664743934753,0.21429664087846267,3.6339874,3.6839095006164175,3.5369327714997962,3.7695837182929908,3.760376701540987,2.4556413,2.5160259764984945,2.377814010466511,2.5262267887290366,2.478276720976767
27060,0.9262999999999999,0.2774220261096954,0.99786,0.01462993816614151,-0.07156000000000005,0.47168476896357614,0.5103079407728218,0.4370004964544792,0.44084748573278804,0.4167301181443437,0.2326987856359882,0.26587424751266486,0.21573089334171924,0.21498989568798665,0.208852178887712,3.6213422,3.6734067347899035,3.5227663151320416,3.7692422128975944,3.75784513075173,2.4362001,2.498968255563091,2.356444860922455,2.5086324725395595,2.4583527148369786
27063,0.9288,0.2656249861717224,0.99874,0.011068991460502147,-0.06994,0.4679155884420886,0.5173049478552401,0.42355471150841645,0.4244331603416481,0.39346414706137767,0.2399135088096768,0.27478242890895,0.21869950601726015,0.21708851100917614,0.2058600900825717,3.68326,3.734459150290303,3.5837071594286942,3.8224007404433458,3.8132544351887465,2.584003,2.6341549499999006,2.513487474662545,2.64318088334259,2.607743645691489
27067,0.9279000000000001,0.2698185383796692,0.99812,0.013533960204422473,-0.07021999999999991,0.4820695213685511,0.5228694892946772,0.4455015785781315,0.4517253960336034,0.42566606775649946,0.236904704107363,0.2648703100374606,0.22106167542388522,0.2201993391927732,0.21358156407084267,3.6099496,3.6660690332070374,3.508228898830695,3.7859535493516776,3.770979021405013,2.430803,2.495326094451083,2.3472248928677333,2.516356066070489,2.465999559538726
27074,0.9154000000000001,0.3260405057907104,0.99554,0.021087628693580628,-0.08013999999999996,0.5953896659103766,0.6689989868219215,0.5201550891412633,0.4780851406668465,0.43132090916532256,0.3427363738171838,0.48654119225411946,0.2646598810097051,0.24125860762657433,0.22054216968696028,3.290207,3.391386090446642,3.147083118498468,3.6883539655205646,3.6531206349247274,2.3016558,2.4093397471137616,2.153889798433532,2.4671796775206283,2.380156569536059
2708,0.8981,0.31818935675621035,0.96834,0.10230304260253906,-0.07024000000000001,0.7150632327592356,0.7448153954311778,0.6793185526295131,0.6127458679681,0.5763651343209143,0.775267116241415,0.9940717962865102,0.5223112998857483,0.6158999767886083,0.39376682689437137,2.8513844,2.9506200581377247,2.727762791173452,3.2906098168335594,3.23708045558758,1.5261345,1.666604612227343,1.3837932446227819,1.7438072274712955,1.601598262797762
27083,0.9190999999999999,0.31540643768310545,0.9959,0.019872581067085265,-0.07680000000000006,0.5369108395817446,0.589951323040462,0.4860308213697258,0.45631681471277596,0.4246289228407871,0.29183207787899623,0.38133418337784436,0.24753971229065327,0.2496003682505164,0.22405617515296006,3.4381225,3.505771421738566,3.330596379926706,3.7048260903330705,3.6810605777043732,2.2698536,2.3956611373026804,2.0854102537434,2.478785120674044,2.3699706665086184
27086,0.9220999999999999,0.28662210063934324,0.99698,0.016744912881851197,-0.07488,0.5310556098105408,0.598616515973442,0.46858240079400243,0.43487604652068157,0.4009242948116273,0.25046124604304476,0.28864677220257434,0.22466202661420462,0.21499881678637864,0.20325795798230822,3.511245,3.5787054190466083,3.4007615555853246,3.759923384473864,3.740219923566821,2.3252068,2.4437137186774396,2.158540370812919,2.4818211592340913,2.3804520559310425
27098,0.9242,0.28220408267974856,0.99682,0.016721880744695664,-0.07262,0.4996286262361946,0.5409309875526068,0.46152223878014,0.4566663849099228,0.42900905995387567,0.2879358290828783,0.37371479665120166,0.2499565838528659,0.25678027208332965,0.23437956367005508,3.4957948,3.556313531954987,3.393874724165996,3.717380445648833,3.6966097109948013,2.3160083,2.4168449860825776,2.1862412308967554,2.4943306161054375,2.4091387884628204
27099,0.9247,0.29952488918304443,0.9973000000000001,0.015614371095895767,-0.07260000000000005,0.5126213620026999,0.5551783618869539,0.4747214789896958,0.4646994787789823,0.4392830269442286,0.28224793112997604,0.360434802081479,0.24580127814152444,0.2405971580579134,0.22708093601178608,3.5483348,3.6033274776562645,3.450749902742162,3.7377613000859236,3.721179383848705,2.3711042,2.4488542463200584,2.2744754400526346,2.4595067428308224,2.377356695155995
27137,0.894,0.3547852508544922,0.9732999999999999,0.08629267056703567,-0.07929999999999993,0.6394595456899351,0.6927946956584288,0.5848532821160966,0.47528781252419794,0.44581067162211985,0.7428023944808512,0.9500176304875231,0.5181364645404596,0.4439962312372952,0.315052609936208,2.87154,3.0087124826375145,2.7138712570960997,3.522016333152732,3.450751767371211,2.0486634,2.2431549072265624,1.777318224987161,2.391196866893667,2.205610433629977
27144,0.8894,0.3736445230484009,0.97112,0.09592524629592895,-0.08171999999999997,0.6485610037067813,0.7026964217269597,0.5887457434632215,0.4608105179588616,0.42836804767991776,0.7318261068238698,0.9452618778654092,0.4907080979578713,0.3640847973274325,0.27081672659910483,2.8731966,3.006366806631122,2.7195980053035185,3.5110652572657832,3.4425065972139146,2.0397964,2.2650044728393133,1.7332663403720718,2.411263802017781,2.21833410996751
27145,0.8991,0.3447435658454895,0.9733799999999999,0.08852952795028686,-0.07427999999999997,0.6200108880515482,0.6721428832029658,0.5670175141931515,0.47203928631464687,0.4425554895152144,0.6758282320036327,0.8904746350960698,0.45813114454983306,0.3855401156972745,0.28346163042786854,2.965599,3.0775423008801166,2.829718910899464,3.5013038579453815,3.442509863337078,2.0264668,2.2195991819299947,1.7615802280633135,2.3396581732492088,2.1418363301562735
27174,0.9133,0.3001388505935669,0.9881399999999999,0.04545656433582306,-0.07483999999999995,0.5710925997057974,0.6435098918166708,0.5002414051279864,0.43254515685219963,0.39896269577414245,0.4093196293981881,0.6212040063229036,0.2707263842011666,0.2610135261545445,0.20775026449749945,3.2741323,3.3817952973950485,3.120657581315941,3.6754721751990975,3.6447700962005407,2.2231326,2.3813781999894417,1.999869684479399,2.398903756110084,2.2382135777858103
2722,0.9005,0.3210233491897583,0.9653400000000001,0.10890674802303314,-0.06484000000000009,0.6144924275213529,0.6457947458983598,0.5869379794947089,0.5667272791236585,0.5490371546767893,0.5865133861200925,0.7718901766081202,0.42662449518806317,0.47586245038986047,0.3368505691610237,2.8102603,2.9243176052483544,2.670952665137637,3.2856611230605384,3.2201811268854414,1.3974507,1.515134865482007,1.2802510154229712,1.454034145595958,1.3227416309254414
27230,0.9192,0.28509485030174253,0.9921,0.033729209485054014,-0.07289999999999992,0.5412146669740396,0.5993537118544904,0.4837278684110901,0.43602696279951203,0.40108824221564143,0.3277415264690221,0.45567852676107146,0.25863914361037077,0.2477658080495409,0.21500310555262364,3.3794942,3.4458432901352904,3.275200354635584,3.642855729186579,3.6206042060272012,2.0163813,2.2134461308388294,1.7647398652783697,2.2729471576663682,2.070826136291877
27232,0.91,0.32548006572723387,0.9821,0.06283465483903884,-0.07209999999999994,0.5887687991949806,0.6405148707648315,0.5378760795307759,0.4628670469094663,0.4343080264884669,0.6912117641137725,0.9060235921223269,0.4692401749766018,0.3925414442490962,0.2920497198656019,3.1365857,3.2397745371340094,2.9982560357366808,3.57227439404224,3.5305467299813955,1.9281156,2.1441091239040535,1.6589465482492856,2.235710461359008,2.016588831772094
27242,0.9170999999999999,0.2909428933143616,0.9887600000000001,0.04399373160362244,-0.07166000000000011,0.5351263708716752,0.5792414418438275,0.49571226047305167,0.4638863264435999,0.43918765560389517,0.3858845059278656,0.5221252895588103,0.29744336482358347,0.30644257785688767,0.25038510407113457,3.3220162,3.3937658448007744,3.214722246868968,3.6169884531401086,3.5881176241751263,1.903229,2.1050202751499554,1.663600991245016,2.153178339716063,1.9190553292395274
27257,0.9156,0.29890703439712524,0.9893000000000001,0.04123262708723545,-0.07370000000000004,0.5308119289220177,0.5789009209229923,0.4916588769377826,0.4402364423809532,0.4221621358802484,0.4191064459901428,0.5625808130478056,0.32073291601227066,0.28574261477610813,0.23913496829491415,3.3013682,3.388498176659394,3.1799661488303124,3.684201059074838,3.6464961268656735,1.9950442,2.1729954660126922,1.760961547799593,2.2585839764244096,2.0731337772034557
27258,0.9157,0.29530409965515136,0.98942,0.04105250124454498,-0.07372,0.5267558593083743,0.5761389277752191,0.48515480892649804,0.445741283118038,0.42481476745165014,0.34822701203673545,0.4647947755152193,0.28647142433466205,0.2752433254277142,0.23982551777272437,3.3572593,3.4344623283032982,3.244059707486068,3.6839622076871805,3.6516573872913427,2.0121412,2.1898888441580553,1.7924531205697756,2.2805210731392114,2.1149436105430954
